ncols	155
nrows	130
xllcorner	345883.009681
yllcorner	2641788.262498
cellsize	35.940000
NODATA_value	-32768.000000
359	359	357	354	352	352	351	352	352	354	356	359	1	4	7	10	13	13	13	12	11	10	9	11	12	12	12	11	11	11	11	11	11	11	10	10	11	11	9	8	7	5	3	2	1	360	359	359	359	359	360	0	0	0	1	1	2	2	3	4	4	5	7	8	9	9	10	11	11	11	10	10	10	9	7	5	5	4	2	0	358	355	353	352	350	350	352	355	357	358	359	359	358	357	355	354	353	353	352	351	351	352	353	353	354	356	357	358	359	359	360	360	0	1	2	3	3	4	5	6	6	7	7	8	8	8	9	10	9	9	9	8	7	6	6	6	6	5	4	3	2	2	2	2	2	2	2	1	1	1	2	2	2	2	2	
358	357	355	354	354	354	353	353	353	354	356	359	3	7	11	16	19	20	19	19	17	14	12	13	14	14	14	13	12	12	12	12	12	12	11	11	12	11	10	9	7	5	2	0	359	358	357	357	358	359	359	360	360	360	0	0	1	2	2	3	3	4	5	6	6	7	8	9	9	9	9	9	9	8	7	6	6	5	4	2	360	358	356	355	354	353	354	355	355	356	356	355	354	354	354	354	353	353	353	352	353	354	355	355	356	357	357	358	359	359	360	0	1	2	2	3	4	5	5	6	7	7	8	8	8	9	10	10	10	10	9	9	8	7	6	6	5	4	4	3	3	2	3	3	2	2	2	2	2	2	2	2	2	2	2	
352	354	355	355	356	355	354	354	354	354	355	359	3	8	14	20	25	26	26	24	22	18	16	16	16	16	15	14	14	13	13	13	13	12	11	11	12	12	11	9	7	4	1	359	357	356	356	356	357	358	359	359	359	359	360	0	1	1	1	2	2	3	4	4	5	5	6	8	8	8	9	9	9	8	8	7	7	6	5	4	2	360	358	357	357	356	355	355	354	353	353	352	351	351	352	353	353	353	353	353	355	356	356	357	357	357	358	358	359	360	0	1	1	2	3	4	4	5	6	7	7	8	9	9	9	9	10	11	10	10	10	9	8	7	6	6	5	4	4	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	
338	347	358	360	356	354	354	353	353	353	355	358	2	7	13	20	26	28	28	27	24	21	18	18	18	17	17	16	15	14	14	14	13	13	12	12	12	12	11	9	7	4	0	358	356	355	355	356	357	357	358	358	359	359	359	360	0	0	1	1	2	2	3	4	4	5	6	7	8	8	9	9	9	9	8	8	8	7	6	5	3	1	360	359	358	357	356	355	353	352	351	350	349	349	350	351	352	352	352	353	355	356	357	357	358	358	358	359	359	360	0	1	2	3	3	4	5	6	6	7	8	9	9	9	9	9	10	11	11	11	10	9	8	7	6	5	5	4	4	4	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	
320	332	357	359	355	353	353	353	353	353	355	358	2	6	13	19	26	30	30	29	27	23	20	20	19	18	18	17	15	15	15	14	14	13	13	12	12	12	11	9	7	4	360	357	356	355	355	355	356	357	358	358	358	359	359	359	360	360	0	1	1	2	2	3	3	4	5	6	7	8	8	8	9	8	8	8	8	7	6	5	4	2	1	0	359	358	357	354	353	352	350	349	348	348	349	351	351	352	352	353	355	356	357	358	358	358	359	359	359	0	1	1	2	3	4	5	5	6	7	8	8	9	9	10	9	10	11	11	11	11	10	9	8	7	6	5	5	4	4	4	3	3	3	3	3	2	2	2	2	2	2	2	2	3	3	
337	341	349	352	352	353	353	353	353	353	355	359	3	7	13	18	26	31	32	31	29	26	22	21	20	19	19	17	16	16	16	15	14	14	13	12	12	12	11	9	7	3	359	357	355	354	354	355	356	357	357	358	358	358	359	359	359	360	360	0	1	1	2	2	3	3	4	5	6	7	7	8	8	8	8	8	7	7	7	6	4	3	3	2	1	359	357	355	353	351	350	349	348	347	349	350	351	351	352	353	355	356	357	358	358	359	359	359	360	0	1	2	3	3	4	5	6	6	7	8	9	10	10	10	10	10	11	11	11	11	10	10	8	7	6	5	5	4	4	4	3	3	3	3	3	3	2	2	2	2	2	2	3	3	3	
351	350	348	348	351	352	352	353	353	354	356	359	3	6	11	16	25	33	35	34	32	28	25	23	22	20	19	18	17	17	16	16	15	15	13	12	12	11	10	8	6	2	359	356	355	354	354	354	355	356	357	357	358	358	358	359	359	359	360	360	0	0	1	1	2	2	3	4	5	5	6	6	6	6	6	6	6	6	6	5	5	4	4	3	2	1	358	356	353	352	350	349	347	347	348	349	350	351	352	353	355	357	358	359	359	359	360	0	1	1	2	2	3	4	5	6	6	7	8	9	10	11	11	11	11	10	11	11	11	11	10	9	8	7	6	5	5	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
353	352	349	347	349	350	351	352	352	353	355	358	359	1	4	8	18	29	32	32	30	27	24	22	21	19	18	17	17	17	17	16	16	15	14	12	11	11	9	7	5	2	358	356	354	354	354	354	355	356	356	357	357	358	358	359	359	359	360	360	360	360	360	360	360	0	0	1	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	359	356	354	352	350	349	347	346	347	348	350	351	353	355	358	359	0	1	1	2	2	2	3	3	4	4	4	5	6	7	7	8	9	10	11	12	12	12	11	11	11	11	11	11	10	9	8	7	6	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
354	352	350	348	349	350	350	351	353	354	356	357	358	358	359	2	9	17	22	22	22	21	19	18	17	17	16	15	15	16	16	16	15	14	13	11	10	9	8	6	4	0	357	355	354	353	354	354	355	355	356	356	357	357	358	359	359	359	360	360	360	359	359	358	358	358	358	358	359	359	359	359	359	359	360	360	360	0	0	0	1	2	3	3	3	2	360	357	354	352	350	349	347	345	346	347	349	350	352	356	359	2	3	3	4	4	4	4	5	5	5	5	6	6	7	8	8	9	10	11	12	13	12	12	11	10	10	10	10	10	9	8	7	6	6	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
352	352	351	350	350	350	351	353	354	356	358	360	0	1	1	3	7	11	15	16	16	16	16	15	15	15	14	14	14	15	15	15	15	14	12	10	9	8	7	5	3	360	357	355	354	353	353	354	355	355	355	356	356	357	358	359	359	359	359	359	359	358	358	357	357	357	357	357	357	358	358	358	358	358	358	359	359	359	360	0	1	3	4	4	4	3	1	357	354	352	351	349	346	345	345	347	348	350	352	356	360	2	3	4	4	5	5	5	5	6	6	6	7	7	8	9	9	10	11	12	13	13	13	12	11	10	10	10	9	9	8	8	7	6	6	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	4	4	
347	350	353	352	351	351	352	354	356	358	0	2	2	2	2	3	6	9	12	13	14	14	14	14	14	14	14	13	13	14	15	15	14	13	12	10	9	7	6	4	2	359	356	354	354	353	353	354	354	355	355	355	356	357	357	358	359	359	359	359	359	358	357	357	356	356	356	356	357	357	357	357	357	358	358	358	359	359	360	0	2	3	4	4	4	3	1	357	354	352	351	349	347	345	345	347	348	350	353	356	360	2	3	4	4	5	5	6	6	6	7	7	7	8	9	9	10	10	11	12	13	14	14	13	12	10	10	9	9	9	8	8	7	6	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	2	3	4	4	
344	348	352	351	351	352	353	355	357	360	2	3	4	4	4	4	5	8	10	12	12	13	13	13	13	13	13	13	13	14	15	15	14	13	11	9	8	7	5	3	1	358	356	354	353	353	353	354	354	354	355	355	355	356	357	358	358	359	359	359	358	358	357	356	356	356	356	356	356	356	356	357	357	357	358	358	358	359	359	0	1	3	4	4	4	3	1	357	354	352	351	349	347	345	346	347	349	351	353	357	0	2	3	4	5	6	6	6	7	7	7	7	8	9	9	10	10	11	11	13	14	14	14	13	12	10	10	9	9	9	8	7	7	6	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	2	3	5	5	
348	348	348	349	352	353	355	357	359	2	3	4	5	5	4	4	6	8	10	11	11	12	12	13	13	13	13	13	13	14	14	15	14	13	11	9	7	6	4	3	0	358	355	354	353	353	353	354	354	354	354	354	355	356	356	357	358	358	358	358	358	357	357	356	356	355	355	355	356	356	356	356	357	357	357	358	358	359	359	360	1	2	3	4	3	3	0	356	354	352	351	350	348	347	347	349	350	352	355	358	1	3	4	5	5	6	7	7	7	8	8	8	9	9	10	11	11	11	12	13	14	15	14	13	12	11	10	9	8	8	8	7	7	6	5	5	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	4	4	
349	348	346	349	355	357	358	0	2	4	6	6	6	5	5	5	5	7	9	10	10	11	12	12	13	13	13	13	13	14	14	14	14	13	11	9	7	5	3	2	359	357	355	354	353	353	353	353	354	353	353	354	354	355	356	356	357	357	357	357	357	357	356	356	356	355	355	355	356	356	356	356	356	357	357	358	358	359	359	360	0	1	2	2	2	1	358	355	352	351	351	350	349	349	351	352	354	355	357	360	2	4	5	6	6	7	8	8	8	9	9	9	10	10	11	11	12	12	12	13	14	15	14	13	12	11	10	9	8	8	8	7	6	6	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	4	4	4	
347	345	344	350	359	2	3	4	6	7	8	8	7	6	6	5	5	7	8	9	9	10	11	12	13	13	13	13	13	13	14	14	13	12	10	8	6	4	2	1	358	356	355	354	354	353	353	353	353	353	352	353	353	354	355	355	356	356	356	356	357	356	356	356	356	356	356	356	356	356	356	357	357	357	357	358	358	359	359	360	0	0	1	0	359	358	355	352	350	350	349	349	350	351	354	356	357	358	360	2	4	5	6	7	8	8	9	10	10	10	10	10	10	11	12	12	12	12	12	13	14	14	14	13	12	10	9	9	8	8	7	7	6	6	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	4	4	4	
340	342	347	356	2	4	5	6	8	9	9	9	8	7	6	5	5	6	7	8	9	10	11	12	13	13	13	13	13	13	13	13	13	12	10	7	5	3	1	360	358	356	355	354	354	353	353	353	353	352	352	352	353	353	354	355	355	355	355	356	356	356	356	356	356	356	356	356	356	356	356	357	357	357	358	358	358	359	359	359	359	360	359	359	358	356	352	349	348	348	348	348	349	352	355	358	359	0	2	3	5	6	7	8	9	9	10	11	11	11	11	11	11	12	13	13	13	12	12	12	13	13	13	12	11	10	9	8	8	8	7	7	6	6	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	
323	333	349	0	4	4	6	7	9	10	10	10	9	8	7	6	5	6	7	8	9	10	11	12	13	14	14	13	13	13	13	13	12	11	9	7	4	2	0	359	357	355	354	354	354	353	353	353	353	352	352	352	352	353	354	354	354	355	355	355	356	356	356	356	356	356	356	356	356	356	356	357	357	357	357	358	358	358	359	359	359	359	358	358	357	355	351	348	347	347	347	347	349	352	356	358	360	1	3	4	5	6	7	8	9	10	11	12	12	12	12	12	12	13	13	13	13	13	12	12	13	13	13	12	11	10	9	8	7	7	7	6	6	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	
287	290	325	355	1	3	6	8	10	11	11	10	10	9	8	6	6	6	7	8	9	10	11	13	14	14	14	14	13	13	13	13	12	10	8	6	4	1	360	358	356	354	354	354	354	353	353	353	353	352	351	351	352	352	353	354	354	354	354	355	355	356	356	356	356	356	356	356	356	356	356	357	357	357	357	358	358	358	358	358	358	358	358	357	357	354	350	347	346	346	347	348	350	353	356	359	0	2	3	5	6	7	8	9	10	11	12	12	13	13	13	13	13	13	14	14	14	13	12	12	13	13	12	12	11	9	9	8	7	7	7	6	6	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	
305	308	325	340	354	3	6	8	10	11	12	11	11	10	8	7	6	7	8	8	9	10	12	13	15	15	15	15	14	13	13	12	11	10	8	5	3	1	359	357	355	354	353	354	354	353	353	353	352	351	351	351	351	352	353	353	354	354	354	355	355	355	355	355	356	356	356	356	356	356	357	357	357	357	357	357	358	358	358	358	358	358	357	357	356	354	349	346	346	346	347	348	350	354	357	359	1	3	4	6	7	8	9	10	11	11	12	13	13	13	13	13	13	14	14	14	14	13	12	12	13	13	12	11	10	9	8	8	7	7	6	6	6	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	
328	327	327	334	353	4	7	9	11	12	12	12	12	11	9	8	7	8	8	9	10	11	12	15	16	17	17	17	15	14	13	12	11	9	7	4	2	360	358	356	354	353	353	353	353	353	353	353	352	351	350	350	351	352	353	353	353	353	354	354	355	355	355	355	355	356	356	356	356	357	357	357	357	357	357	357	357	357	357	357	357	357	356	356	355	353	349	346	346	347	348	350	352	355	358	0	2	3	5	6	8	9	10	11	11	12	13	13	14	14	14	14	14	14	15	15	14	14	13	12	12	12	12	11	10	9	8	7	7	7	6	6	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	
331	329	329	338	357	6	10	12	13	14	14	14	14	13	11	10	9	10	10	11	11	12	14	16	18	19	19	18	16	15	14	12	11	9	6	4	1	359	357	355	353	352	352	353	353	352	352	352	351	350	350	350	350	351	352	353	353	353	353	354	354	355	355	355	355	356	356	356	357	357	357	357	357	357	357	357	357	357	356	356	356	355	354	353	353	351	347	346	348	349	350	352	354	357	359	1	3	5	6	8	9	10	11	12	12	12	13	13	13	14	14	13	14	15	15	15	15	14	13	12	12	12	11	10	9	8	8	7	6	6	6	6	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	
332	328	328	343	3	8	12	14	15	16	16	16	16	15	13	12	11	12	13	13	13	14	15	18	20	20	20	19	17	14	13	11	9	7	5	2	360	358	356	354	353	351	352	352	352	352	352	352	351	350	350	350	350	351	352	352	352	353	353	353	354	355	355	355	355	355	356	356	357	357	358	358	358	358	357	357	357	356	356	356	355	354	352	351	350	348	345	346	348	350	351	353	355	358	1	3	4	6	7	9	10	11	12	12	12	12	13	13	13	13	13	13	13	14	15	15	14	13	12	12	11	11	10	10	9	8	7	7	6	6	6	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	
329	331	336	356	5	8	12	14	16	17	17	17	17	16	14	13	12	13	14	14	15	15	16	18	20	20	20	19	16	14	12	10	8	6	4	1	359	357	355	354	352	351	351	352	352	352	352	352	351	350	350	350	350	351	352	352	352	352	353	353	354	354	355	355	355	355	356	356	357	358	358	358	358	358	357	357	356	356	355	355	354	353	351	350	349	347	344	345	348	350	352	354	356	359	1	3	5	6	8	9	11	12	13	13	13	13	13	13	13	13	13	13	13	14	15	15	14	13	12	11	11	10	10	9	8	8	7	6	6	6	6	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	
315	324	339	350	4	7	12	14	16	17	18	18	17	17	15	14	13	14	15	15	16	15	16	19	20	20	20	19	16	13	11	9	7	5	3	0	358	356	354	353	352	351	351	352	352	352	352	352	351	350	350	350	350	351	352	352	352	352	353	353	354	354	354	354	355	355	355	356	357	357	358	358	358	358	357	357	356	356	355	355	354	352	351	349	349	347	344	345	348	350	352	354	357	360	2	4	5	7	8	10	12	13	13	13	14	13	13	13	13	13	13	13	13	14	15	15	14	13	12	11	10	10	9	9	8	7	7	6	6	6	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	
277	276	291	336	355	5	11	14	17	18	18	18	18	18	16	15	15	15	16	16	16	16	16	18	20	20	19	18	16	13	10	8	6	4	2	359	357	355	354	353	351	350	351	352	352	352	352	352	351	351	350	350	351	351	352	352	352	352	352	353	353	354	354	354	354	355	355	356	357	357	358	358	358	358	357	356	356	356	355	354	354	352	350	349	348	346	344	345	349	351	353	355	358	0	3	5	6	8	9	10	12	13	14	14	14	14	13	13	13	13	13	13	13	14	15	15	14	13	12	11	10	10	9	8	8	7	6	6	5	5	5	5	5	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	
293	294	306	323	343	3	10	14	17	19	19	19	19	18	17	16	16	17	17	17	17	16	16	18	19	19	18	17	15	12	9	7	5	3	1	358	356	354	353	352	351	351	351	352	353	353	353	353	352	351	351	351	351	352	353	353	352	352	352	353	353	354	354	354	354	354	355	355	356	357	357	358	358	357	357	356	356	356	355	354	353	352	350	349	348	347	345	346	350	352	354	356	359	1	4	6	7	8	9	11	12	13	13	14	14	14	14	14	14	14	14	13	13	14	15	14	14	13	12	10	10	9	9	8	7	7	6	6	5	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	5	
318	317	316	321	341	1	8	13	16	19	19	19	19	19	18	17	17	18	18	18	18	16	15	17	18	17	16	15	13	10	8	6	5	3	0	357	355	353	352	352	351	351	353	354	354	354	354	354	354	353	353	352	352	353	353	353	352	352	352	352	353	353	353	353	353	353	354	355	355	356	356	356	357	357	356	356	356	356	355	354	353	351	350	349	348	347	345	347	351	354	355	357	359	2	4	5	7	8	8	9	10	11	12	12	12	13	13	13	13	14	14	13	13	14	14	14	13	12	11	10	9	9	8	8	7	6	6	5	5	5	5	5	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	
324	322	320	328	347	360	7	12	15	17	18	18	18	18	17	16	16	17	18	18	17	15	14	15	15	15	14	12	11	9	7	6	4	2	359	356	354	352	351	351	351	351	354	355	356	356	356	356	355	355	354	354	354	354	354	353	352	352	352	352	353	353	353	352	352	352	353	353	354	354	355	355	355	355	356	356	356	356	355	354	353	351	349	348	348	347	346	349	353	355	357	359	0	2	4	5	6	6	6	7	7	8	9	10	10	11	12	13	13	13	13	12	12	13	13	13	13	12	10	9	9	8	8	7	6	6	5	5	5	5	5	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	
326	327	330	342	354	0	7	11	14	16	17	17	17	17	17	16	16	17	17	17	16	14	12	13	13	13	12	11	9	8	7	5	3	1	359	355	352	351	350	350	350	351	354	356	357	357	357	356	356	356	355	355	354	354	354	354	353	352	352	352	352	352	352	352	352	352	352	353	353	354	354	354	354	355	355	356	356	356	355	354	352	350	349	348	348	347	347	351	354	357	358	0	1	3	4	5	6	6	6	6	6	7	7	8	9	10	11	12	12	12	12	12	11	12	12	12	12	11	10	9	8	8	7	7	6	6	5	5	5	5	4	4	4	4	4	4	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	3	3	3	3	
314	321	334	349	358	0	7	10	13	16	17	17	17	17	17	16	16	16	17	16	15	13	11	11	12	11	10	9	8	7	6	4	3	1	358	354	351	350	349	349	350	351	354	356	357	357	357	357	356	356	356	355	355	355	355	354	353	352	352	352	352	352	352	351	351	351	352	352	353	353	353	354	354	355	355	356	356	356	355	354	352	350	349	348	348	348	348	352	356	358	360	1	2	3	5	6	6	6	6	6	6	6	7	7	8	9	11	12	12	12	12	11	11	11	12	11	11	10	9	8	8	7	7	6	6	5	5	5	4	4	4	4	4	4	4	4	3	3	3	3	3	2	2	2	3	3	3	3	3	3	3	3	3	3	3	
283	278	290	344	355	0	6	10	13	15	17	17	17	17	17	16	16	16	16	16	15	13	11	11	11	10	9	8	7	6	5	3	2	360	357	353	351	350	349	349	350	352	354	356	357	357	357	357	357	356	356	355	355	355	355	354	353	352	352	352	352	352	352	351	351	351	351	352	352	353	353	354	354	355	355	356	356	356	356	354	353	351	349	348	348	348	349	353	357	359	0	2	3	4	5	6	6	7	6	6	6	6	6	7	8	9	10	11	12	12	12	11	11	11	11	11	10	10	9	8	7	7	6	6	5	5	5	4	4	4	4	4	4	4	4	4	3	3	3	3	3	2	2	2	2	3	3	3	3	3	3	3	3	3	3	
301	299	311	334	348	1	6	11	13	16	17	17	17	17	16	15	15	16	16	15	14	13	11	10	10	9	8	7	6	5	3	2	0	359	356	352	350	350	349	350	350	352	354	356	357	357	357	357	357	356	356	356	355	355	355	354	353	353	352	352	352	352	351	351	351	351	351	352	352	353	353	353	354	355	356	356	357	357	356	355	353	351	349	349	349	349	350	354	357	359	1	2	3	4	5	6	7	7	7	6	6	6	6	7	8	9	10	11	11	11	11	11	10	10	11	10	10	9	9	8	7	6	6	6	5	5	5	4	4	4	4	4	4	4	4	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	
330	329	328	331	344	359	6	10	13	15	16	16	16	16	15	14	14	15	15	15	14	12	10	10	10	9	8	7	5	3	2	360	359	357	355	352	351	350	350	351	351	353	355	357	357	357	357	357	357	356	356	356	355	355	355	354	353	353	352	352	352	352	351	351	351	351	351	351	352	352	353	353	354	355	356	357	357	357	357	355	353	352	350	349	349	349	351	354	357	359	1	2	3	4	5	5	6	6	6	6	6	6	7	7	8	8	9	10	11	11	10	10	9	10	10	10	9	9	8	7	7	6	6	5	5	5	4	4	4	4	4	4	4	3	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	
338	337	336	337	346	357	3	7	10	11	12	12	12	12	12	12	13	14	14	14	13	12	10	10	10	9	8	7	5	2	359	357	356	355	353	351	351	352	352	352	353	354	356	357	358	358	358	357	357	356	356	355	355	355	355	354	353	353	352	352	352	352	351	351	350	350	351	351	352	352	352	353	354	355	356	357	357	358	357	356	355	353	352	351	351	351	352	354	357	358	360	1	2	2	3	4	4	5	5	5	6	6	6	7	7	7	8	9	9	9	9	9	8	9	9	9	9	8	8	7	6	6	6	5	5	5	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	2	2	2	2	2	3	3	3	3	3	3	3	3	3	
